Compensation_and_Benefits,Work_Life_balance,Attrition_rate
0,3.0,0.06842710229189836
1,3.0,0.11119595983325664
1,1.0,0.08128455872660852
0,1.0,0.05372334889928413
0,2.0,0.11796536971611236
0,4.0,0.10816394948398064
0,2.0,0.03954685685592731
1,3.0,0.1104026617697186
0,4.0,0.10494078386677459
0,2.0,0.11726950580187392
0,2.0,0.008308570965289216
0,1.0,0.0764215717814962
1,3.0,0.20406614382789395
0,4.0,0.17215866965802729
1,2.0,0.0392301072945304
0,4.0,0.12257243413577656
0,3.0,0.12132567433019485
0,1.0,0.20823607191726454
0,3.0,0.12368682263791342
1,4.0,0.1037164505909669
0,4.0,0.001593117472898095
1,4.0,0.2143931020182502
0,1.0,0.09367448128669352
0,1.0,0.07135855830521018
0,3.0,0.18805213124305242
1,3.0,0.01770248875854771
0,2.0,0.107664403179229
1,1.0,0.06842710229189836
1,1.0,0.0887159296526109
0,1.0,0.16555835267592556
0,1.0,0.10000143390673658
1,3.0,0.11873673107226074
1,4.0,0.08209551409994517
0,3.0,0.1478878275860705
0,3.0,0.1323733156667634
0,2.0,0.06945434028700428
1,3.0,0.03570224607634893
0,2.0,0.20621082880973104
0,3.0,0.0315110225716509
0,2.0,0.15492137807764136
0,3.0,0.08426901319842879
1,2.0,0.07154742737068476
0,2.0,0.10550084605490027
0,3.0,0.0700285839688458
1,2.0,0.07508323412749074
0,3.0,0.06410213211662485
0,2.0,0.0930994543527431
0,2.0,0.060455758915690216
0,3.0,0.14101312529481466
0,3.0,0.1817470676690462
0,3.0,0.10170680324776271
1,1.0,0.14501449945920544
0,1.0,0.008690306662149564
1,2.0,0.03691397023444309
1,3.0,0.027974754179372646
0,1.0,0.08706847011575869
0,4.0,0.013393841494644636
0,3.0,0.10404754982362828
0,4.0,0.11954150059106146
1,3.0,0.1250124963291222
0,2.0,0.11430393442734214
0,4.0,0.1195815468863384
0,3.0,0.20522210146585515
1,1.0,0.13959551592056435
0,1.0,0.07714549499496764
0,3.0,0.03883324842283383
1,2.0,0.11784296282863335
1,1.0,0.022169928468539653
0,3.0,0.10014871583085112
0,3.0,0.07267477204911654
0,3.0,0.20946614126272814
0,3.0,0.0012954535566354342
0,1.0,0.01431960434918388
1,4.0,0.0649653266388841
1,3.0,0.11636090280581622
0,1.0,0.15330023035864807
0,3.0,0.029752590585973893
0,4.0,0.09460893593327793
0,3.0,0.10319394674393412
1,2.0,0.03553996927146681
1,3.0,0.08668061497042617
0,3.0,0.04065034173791073
0,4.0,0.11159013501032825
1,4.0,0.060865809759831954
0,1.0,0.09876591869142834
0,3.0,0.08795008411289382
0,4.0,0.12497490927897867
0,2.0,0.018064246361176237
0,3.0,0.042523591734278554
0,2.0,0.12041832293929068
0,2.0,0.14159046398033545
1,1.0,0.13802214741831068
1,2.0,0.04919793091909423
0,2.0,0.10920022231582951
0,3.0,0.12018005914975026
0,4.0,0.052133870835621404
0,1.0,0.16414114456977325
1,3.0,0.144116113113462
0,3.0,0.09252139184095139
0,3.0,0.009261381425334413
0,3.0,0.2125281005636688
0,1.0,0.13109399740133332
1,2.0,0.07066363202157558
1,1.0,0.05859513066532313
0,2.0,0.06739165721956093
1,1.0,0.08618001018002765
0,4.0,0.18254841372863584
0,2.0,0.09736464742766758
1,4.0,0.005807262747943374
0,4.0,0.04445044276073051
0,1.0,0.21025962249251642
0,2.0,0.048603522556843144
1,2.0,0.06900592856571545
1,4.0,0.11665099746939947
0,1.0,0.1896859303974619
0,3.0,0.14282026845096568
0,2.0,0.12448473459250489
0,1.0,0.020486187298935744
0,2.0,0.10811864193120362
0,5.0,0.13356435568560962
1,3.0,0.08567721933746847
1,1.0,0.011057755811102313
0,1.0,0.08483434591730314
0,4.0,0.19735798722150205
0,2.0,0.14134795230520109
0,2.0,0.11327939799065062
0,4.0,0.15243454425415234
1,3.0,0.10942403560316309
0,1.0,0.09527884240721408
1,4.0,0.018875405571805254
0,4.0,0.1942170968706297
1,2.0,0.03513353936855524
1,4.0,0.1710154438201362
0,3.0,0.06309913536505585
1,4.0,0.13366559088924349
0,4.0,0.08099358708368412
0,2.0,0.11918026193383369
1,1.0,0.11523320089332054
0,4.0,0.039388563906580513
0,4.0,0.0383556614780786
0,1.0,0.011433624272044769
1,3.0,0.20456949798160526
0,3.0,0.09791736869948396
1,2.0,0.21499911498609436
1,2.0,0.08629144420969838
1,3.0,0.19053624281388498
1,2.0,0.11464293790221577
1,2.0,0.12249503985887676
1,1.0,0.07587582041686276
0,2.0,0.1220291999723661
0,2.0,0.11392106028998945
0,4.0,0.07982256957044052
0,1.0,0.04830540633493882
1,3.0,0.051915743646367696
0,3.0,0.15442723490198676
1,1.0,0.011527466174121852
1,3.0,0.08969302338818556
0,3.0,0.1800911116872257
0,2.0,0.06489912608213738
0,3.0,0.044832851667983536
1,3.0,0.11577791289517636
1,4.0,0.04852905060749056
1,4.0,0.05067337974454304
0,4.0,0.14612791792525584
0,2.0,0.1470556638211679
1,3.0,0.031427724012935865
0,3.0,0.062291292672213144
1,3.0,0.1483273283863416
1,1.0,0.1457873030948764
1,3.0,0.11598655348205122
0,1.0,0.10366906177292144
0,4.0,0.005710360809300842
0,1.0,0.13035850203655447
0,3.0,0.10199633457788641
1,1.0,0.12542483972132537
1,4.0,0.10180340469269325
0,2.0,0.1203786574275057
1,3.0,0.10385848355460138
0,3.0,0.11332231367213644
1,1.0,0.10102803557252074
0,1.0,0.10559388410733309
0,1.0,0.06693604940273046
0,3.0,0.04867795647385474
1,4.0,0.11829096914230404
0,1.0,0.09891495404775565
0,1.0,0.02093091497904269
1,4.0,0.11476974287615357
1,1.0,0.09801755368735864
0,4.0,0.07881816086860405
1,2.0,0.17578068920935636
1,3.0,0.07917361270603218
1,1.0,0.17017581502357743
0,1.0,0.028229928432728556
0,3.0,0.08969302338818556
0,2.0,0.0216400427765217
1,4.0,0.11966158479515182
1,2.0,0.16002786663445626
1,2.0,0.11698139712142015
1,1.0,0.1444652932630488
0,2.0,0.2004087997901282
0,2.0,0.09167511564272258
0,4.0,0.13060442992047072
0,1.0,0.12245631644674965
0,4.0,0.12527513267054974
0,1.0,0.007926017502362572
0,3.0,0.026177259014875706
1,4.0,0.016885725859463352
1,3.0,0.21607070967917655
1,2.0,0.2079581796273176
0,3.0,0.11702261204159839
0,4.0,0.06390213492941041
0,4.0,0.10911055122387651
0,1.0,0.10902079669294192
1,1.0,0.08651398890537561
1,1.0,0.06276312480043784
1,4.0,0.14234293199642653
0,3.0,0.09675837476596509
0,3.0,0.040099596224593026
1,2.0,0.08163278902919835
1,1.0,0.03883324842283383
0,1.0,0.0637686365345818
0,3.0,0.16155850261201565
0,4.0,0.1440577413432029
1,1.0,0.2127286458256743
0,4.0,0.2086085358648202
1,1.0,0.07756581758050363
0,1.0,0.1494938166572755
0,1.0,0.11228685060235273
1,3.0,0.09178125560457354
1,3.0,0.10638120186728726
0,4.0,0.10470649349949954
1,3.0,0.11198267178280544
1,2.0,0.08712377090399735
0,2.0,0.013857338407304517
0,4.0,0.10309865541503398
0,1.0,0.0585257312909577
0,3.0,0.0833587498929337
1,4.0,0.05838682751388843
0,4.0,0.04072885740198193
1,1.0,0.007830251117375774
0,2.0,0.12136490990359863
1,3.0,0.1672706870565901
1,1.0,0.1237631402916975
0,4.0,0.046880998741048105
1,4.0,0.008308570965289216
0,1.0,0.026177259014875706
1,2.0,0.05614518835772158
0,3.0,0.02110847765166013
0,3.0,0.09836745331379973
1,2.0,0.030508565650672538
1,3.0,0.20997417933393114
1,3.0,0.0692623547566208
0,1.0,0.15896025139208592
1,1.0,0.03407186799506289
1,4.0,0.08545305208558485
0,2.0,0.038036445659047693
1,3.0,0.14452331535037533
0,2.0,0.06810441096775961
1,1.0,0.12210701583348466
0,1.0,0.10526786936187685
1,3.0,0.037396027870110204
0,2.0,0.10136797981536605
0,3.0,0.10029578899055865
1,1.0,0.1702310383090588
0,3.0,0.20892606382106643
1,1.0,0.07255000659363456
1,3.0,0.11531721456063451
0,3.0,0.07267477204911654
0,2.0,0.05343567228521167
0,4.0,0.013208097187453579
0,1.0,0.15233188580537269
1,3.0,0.1895085513754085
0,1.0,0.05607455134943904
1,3.0,0.11018112356267816
0,3.0,0.11476974287615357
0,2.0,0.08272882312422462
0,1.0,0.11460063067813853
0,1.0,0.13281785366285606
1,3.0,0.17805492230292036
0,3.0,0.17995958194024245
1,1.0,0.14049251797798532
0,3.0,0.18954188758399268
1,1.0,0.07192432500374564
1,3.0,0.1099590707082804
0,3.0,0.09199323029067524
0,1.0,0.11053533825131376
0,1.0,0.0641687311502064
0,3.0,0.002877452176563472
0,3.0,0.07422398476433477
1,1.0,0.06555964545798343
1,3.0,0.03986295256755662
0,1.0,0.09911333858599274
0,3.0,0.09372660659144892
1,1.0,0.11656820821025013
1,1.0,0.01376473762662881
1,3.0,0.05162438911911241
1,1.0,0.047931903080592086
0,4.0,0.04710682668927563
1,4.0,0.11598655348205122
1,3.0,0.14458128768594886
0,2.0,0.19411292642175718
1,3.0,0.10102803557252074
0,2.0,0.021728473515712995
1,4.0,0.10942403560316309
0,4.0,0.0017912930048331313
0,1.0,0.2056106527222818
1,3.0,0.13171898868173082
0,2.0,0.1524088957816074
0,2.0,0.15005582867990452
0,4.0,0.055508166709385555
1,2.0,0.205913299243617
0,1.0,0.002581864402059464
0,2.0,0.14055396514680188
1,4.0,0.01311515086449179
0,1.0,0.08272882312422462
0,3.0,0.10734517347545615
1,3.0,0.17008363091653006
0,2.0,0.04033587366382896
0,3.0,0.10879604471572012
0,1.0,0.10802796347050836
1,1.0,0.050966668804436135
0,4.0,0.08081866293513802
0,2.0,0.06356813814077689
1,1.0,0.15548458314347974
1,1.0,0.037716568331572276
0,1.0,0.13453737734994506
0,4.0,0.11714614366628559
1,2.0,0.016156435663736163
0,1.0,0.1465793647818764
0,3.0,0.13830788885692594
0,2.0,0.11193913724353723
1,3.0,0.041511791048903214
0,3.0,0.09262672075788723
1,1.0,0.01941403659993364
1,4.0,0.08795008411289382
1,3.0,0.07696491406996875
1,4.0,0.07192432500374564
0,4.0,0.20751942866930664
0,1.0,0.07047344819893617
0,2.0,0.15560630843614714
0,3.0,0.15550894842470409
1,2.0,0.0986166712646933
0,2.0,0.1479979829103922
1,4.0,0.041277334653238185
1,4.0,0.18117000693809873
1,3.0,0.17382077000030977
1,1.0,0.06529583363434367
1,2.0,0.10951341538185262
1,4.0,0.11531721456063451
0,2.0,0.11132753410370673
1,4.0,0.05887237855613723
0,2.0,0.17644105289254003
0,1.0,0.08180652243839975
1,3.0,0.004543472523365439
0,4.0,0.13621873162900486
0,1.0,0.08712377090399735
1,1.0,0.1535776789625385
0,2.0,0.090232205191271
0,3.0,0.021019719743109424
0,5.0,0.07502205556294689
0,1.0,0.05155145778927776
0,4.0,0.08099358708368412
0,2.0,0.13288601763240246
0,2.0,0.07660295292923937
0,3.0,0.09604666881317417
1,1.0,0.08942245774802303
1,2.0,0.1136649276312209
0,1.0,0.0772056295447248
1,1.0,0.0790552447662797
0,2.0,0.0858450598773291
0,2.0,0.08601265668503973
0,3.0,0.024533799002480698
1,4.0,0.20874008277017728
0,4.0,0.0371551863618641
1,1.0,0.12489968440892572
0,1.0,0.07958698924127343
1,4.0,0.0866250998185336
0,4.0,0.029499807872866185
0,3.0,0.07009223062362635
0,3.0,0.17788558262436777
1,1.0,0.12482439178562825
1,2.0,0.10131948507549952
0,3.0,0.10852565118178774
1,2.0,0.07976371768865882
0,4.0,0.11004795369835808
1,5.0,0.08174863953562246
1,1.0,0.08421232882302243
1,3.0,0.07762574586934726
0,2.0,0.11772038800681657
1,1.0,0.16306800763356946
0,1.0,0.18264395906483374
0,1.0,0.1334291668075113
0,3.0,0.037476225243357406
0,3.0,0.1241816587031965
1,2.0,0.1047533955204129
0,1.0,0.11115206110333593
1,4.0,0.13025286988787918
1,4.0,0.04065034173791073
0,2.0,0.11189558256564339
0,2.0,0.12179532891535284
0,1.0,0.21451296704061404
0,3.0,0.1515824360847054
1,1.0,0.144116113113462
0,4.0,0.10489396971636292
0,1.0,0.12053721136203206
0,2.0,0.0212858530193977
1,3.0,0.2023656978760373
1,1.0,0.04949422599887804
1,4.0,0.08838834342232889
1,3.0,0.08734470694587035
1,3.0,0.0772056295447248
0,2.0,0.015882152926439082
0,1.0,0.04650384718896352
0,2.0,0.08449547565022808
0,2.0,0.033002995667803445
0,2.0,0.1053145083559924
0,1.0,0.02686435346220514
1,3.0,0.12124714976341791
1,3.0,0.1361861243747977
1,3.0,0.04635271594776692
0,4.0,0.09151571460072638
1,2.0,0.08990900749212147
0,3.0,0.1914467407265059
0,4.0,0.08358697977995051
1,1.0,0.022786014210434344
1,2.0,0.07416238258729309
0,3.0,0.13821276631304252
0,3.0,0.11792458606281585
1,4.0,0.08784025461003352
0,2.0,0.15253703068915772
1,1.0,0.14030785641506474
0,3.0,0.20287495712588177
0,1.0,0.1434123301463926
0,4.0,0.020397100785255643
0,3.0,0.20742820086579486
1,1.0,0.03675295101993797
1,3.0,0.006000910774853775
0,1.0,0.2020824735416948
1,1.0,0.07575421390416053
1,4.0,0.08035094374122909
0,4.0,0.09746535711657053
0,3.0,0.02313704455193383
1,1.0,0.03570224607634893
1,2.0,0.03578332133472658
0,2.0,0.13833956872983164
0,4.0,0.02992089234804324
0,3.0,0.11519116510155028
0,1.0,0.0836439679325568
1,2.0,0.16498799230602776
1,1.0,0.09970624235920629
0,3.0,0.0031725632818350754
0,2.0,0.07982256957044052
0,2.0,0.0527139193772322
0,3.0,0.08673610327306584
1,1.0,0.024446845811743164
1,1.0,0.14317611706001046
1,3.0,0.13731892442962954
0,4.0,0.19403691475512716
1,1.0,0.08728951297146588
1,1.0,0.02652116664056
0,4.0,0.145416326823714
0,2.0,0.06256111382902846
1,1.0,0.18723860529674785
0,4.0,0.08483434591730314
0,4.0,0.1966792027805748
1,1.0,0.13349679107348336
0,3.0,0.20490750529082224
1,1.0,0.08645839311327769
1,1.0,0.027974754179372646
0,3.0,0.17353095000191368
0,3.0,0.09424649151968913
1,2.0,0.10761886272424888
0,3.0,0.10964732940428741
1,3.0,0.07379213069452818
0,3.0,0.14702774163604015
1,3.0,0.1793844185827605
0,3.0,0.09288960202389467
0,4.0,0.1050810947439801
0,2.0,0.07028298123288937
1,3.0,0.09660626526878062
0,5.0,0.19788784651870156
1,2.0,0.01311515086449179
0,4.0,0.08784025461003352
0,2.0,0.09288960202389467
0,3.0,0.18049746943309683
0,3.0,0.107664403179229
0,3.0,0.17375274923237996
0,3.0,0.1011252771234997
0,4.0,0.1342701981560301
0,3.0,0.06913420536417639
1,2.0,0.20202127409665183
1,3.0,0.09050082505343233
0,3.0,0.031177567475297766
0,4.0,0.12357221690622393
0,3.0,0.12284276334284974
1,3.0,0.018335062195999202
1,2.0,0.15563062318551488
1,2.0,0.05103989775405001
0,1.0,0.05942520056312099
0,3.0,0.019324383401788537
1,4.0,0.10366906177292144
0,1.0,0.09367448128669352
0,1.0,0.07520550089708855
0,1.0,0.17065225508125825
1,4.0,0.10068696612176296
0,4.0,0.20232547516903618
0,4.0,0.12175628854970068
0,2.0,0.13433708121258953
0,4.0,0.14122638141012356
0,2.0,0.1199411443492783
1,2.0,0.10423626137063376
0,1.0,0.0866250998185336
0,1.0,0.0383556614780786
1,1.0,0.08209551409994517
1,3.0,0.09098271688126765
1,2.0,0.1307796249599405
0,3.0,0.13677087471657817
1,3.0,0.02686435346220514
0,1.0,0.04770734243004084
0,2.0,0.0693903768930161
0,3.0,0.0523516655170373
1,3.0,0.0012954535566354342
1,4.0,0.11362216995849582
0,3.0,0.06713150449266674
0,3.0,0.0293310656991245
0,2.0,0.14547353443581224
0,4.0,0.14481268052100496
1,3.0,0.09414271319522638
0,3.0,0.12206811671424313
0,1.0,0.15010909406148654
1,1.0,0.10107666782328426
0,4.0,0.07483833893916758
1,3.0,0.07887747538738997
1,3.0,0.08215322797571588
0,1.0,0.060865809759831954
1,3.0,0.018695481692315094
0,4.0,0.152588209508257
1,2.0,0.12049759989684826
0,3.0,0.15417861512608558
0,3.0,0.06370183719670204
1,3.0,0.08116825526148182
1,3.0,0.042290700132141736
1,1.0,0.028229928432728556
0,3.0,0.09183428740910575
0,5.0,0.09711245406387824
1,2.0,0.05727053679454335
0,3.0,0.12489968440892572
0,4.0,0.12318907462274056
1,2.0,0.05045302039347388
1,2.0,0.12958058243339385
0,3.0,0.08567721933746847
0,3.0,0.17332521450916674
0,1.0,0.1418924265398843
0,4.0,0.13735103594227105
0,1.0,0.06195325392338583
1,3.0,0.12085345603597057
1,2.0,0.1067954905329326
1,3.0,0.11922047274750276
0,1.0,0.02427280221684502
0,3.0,0.04197961787469401
0,2.0,0.1393773002036899
0,2.0,0.07708533091072166
1,1.0,0.01733996387994502
0,3.0,0.0805265526552695
0,4.0,0.13934607228271317
1,4.0,0.04205744852533719
0,1.0,0.08728951297146588
1,3.0,0.10428338392452782
0,4.0,0.15531374249910587
1,4.0,0.04267865312498663
0,3.0,0.17012052637441646
0,4.0,0.18662404437739016
0,2.0,0.05921815336942476
1,3.0,0.0626284845856581
0,4.0,0.14802549250799182
0,4.0,0.010492447073371453
1,3.0,0.1482999469637759
0,4.0,0.02225807991411094
0,4.0,0.09225762751936266
0,3.0,0.025660042140315913
1,1.0,0.004738476277949756
0,1.0,0.08539694233553052
1,1.0,0.11375038387972204
0,4.0,0.06330033795168542
0,1.0,0.09108952127207975
1,1.0,0.03333264989850705
1,4.0,0.007446672524856248
0,2.0,0.04612572854824571
0,3.0,0.17021263780420678
0,2.0,0.09114288500766951
1,1.0,0.10688731836154212
0,4.0,0.1115464188252731
0,4.0,0.15026862065587737
0,1.0,0.1736505196331177
0,2.0,0.11349377861719215
0,5.0,0.10136797981536605
1,1.0,0.017067565535479928
1,3.0,0.19522807887593166
0,1.0,0.07104315223078116
0,1.0,0.19752480875662123
1,5.0,0.10034476704566603
1,2.0,0.07072696379460498
0,2.0,0.03092701908036082
0,1.0,0.19634149848919724
1,4.0,0.05365148448930397
0,2.0,0.1189789327288572
0,4.0,0.011527466174121852
0,1.0,0.14669174583875008
1,1.0,0.09183428740910575
1,1.0,0.14561633952731398
1,2.0,0.14252231920440203
1,4.0,0.00945133303673133
1,2.0,0.01896529614890669
0,1.0,0.19221840627392536
1,2.0,0.19922531279353617
1,4.0,0.11189558256564339
0,1.0,0.12249503985887676
0,3.0,0.0681690134633585
1,4.0,0.08511598518125404
0,2.0,0.11383576140399501
1,4.0,0.17354805131112094
1,3.0,0.0037613591262032737
0,2.0,0.1521260514963975
1,1.0,0.12444690983522164
0,3.0,0.052786259757673
0,3.0,0.14061535906419184
0,3.0,0.1868664112977119
0,1.0,0.06011310345235108
0,4.0,0.0831300755954455
0,2.0,0.100099645069528
0,1.0,0.09135608389154587
1,4.0,0.10964732940428741
1,2.0,0.2032438042658483
1,4.0,0.033579440595273805
0,4.0,0.13216728045200596
0,3.0,0.02916214697830213
1,1.0,0.09589354225408642
0,3.0,0.07292393325529145
0,2.0,0.028399822085398672
0,1.0,0.11468522566950806
0,5.0,0.05386696836382181
1,4.0,0.09995229347923396
0,4.0,0.0012954535566354342
1,3.0,0.12433333324394619
1,2.0,0.07768564476085175
0,3.0,0.16711387152639853
0,3.0,0.10946873587650295
1,2.0,0.2076000934109433
1,4.0,0.18939717091739447
1,3.0,0.08963896235501027
1,3.0,0.18226027546744997
1,1.0,0.05706022652342467
0,3.0,0.005030589547982329
0,3.0,0.07298614664022061
1,3.0,0.07091677086842299
0,2.0,0.03283791094679978
1,3.0,0.14652310232493834
0,1.0,0.12159995000681148
0,2.0,0.12140412768310882
1,2.0,0.11451595781717333
0,1.0,0.007062271483611212
0,1.0,0.11938113290775026
0,4.0,0.06555964545798343
0,4.0,0.05706022652342467
0,2.0,0.10480027555538565
0,3.0,0.08215322797571588
0,2.0,0.15984759386883887
1,1.0,0.04329730548457402
0,4.0,0.12349572681011023
0,3.0,0.0341537899437388
1,2.0,0.012649676306814746
0,3.0,0.137543410595059
0,1.0,0.021728473515712995
0,2.0,0.08203777209367784
0,3.0,0.05162438911911241
0,2.0,0.08985505044079005
1,1.0,0.11689891065171806
0,1.0,0.1235339804918227
1,4.0,0.09796747308156945
1,3.0,0.1047533955204129
1,3.0,0.17908615100919945
0,1.0,0.14584419357883308
1,2.0,0.15342650150651185
0,2.0,0.05621578964379584
0,3.0,0.0628303942987069
0,5.0,0.07762574586934726
0,3.0,0.12330419906814417
0,1.0,0.06363500440538736
0,4.0,0.19635892675728694
0,4.0,0.19116388068184545
1,1.0,0.018335062195999202
0,1.0,0.15276699801036067
0,2.0,0.016065056595043373
0,4.0,0.12979349823535097
0,3.0,0.14978882586909756
0,1.0,0.13503581016168278
0,3.0,0.12326584158824291
1,3.0,0.1944054779719704
1,4.0,0.09424649151968913
0,1.0,0.04800668011935282
0,1.0,0.012929109723770477
1,3.0,0.20789905083102794
0,3.0,0.036026294844131994
0,1.0,0.08562121825553418
0,2.0,0.09806761053022424
1,4.0,0.137543410595059
1,1.0,0.1161115083025125
0,3.0,0.058803118982661565
0,1.0,0.03423566930973584
1,1.0,0.11062368674266039
0,3.0,0.11631938468409521
0,5.0,0.06323330402220778
0,1.0,0.14159046398033545
0,1.0,0.11837218331218707
0,1.0,0.00849954090488025
1,2.0,0.05831732306931412
0,1.0,0.07342078088401822
1,1.0,0.19305875854302174
0,3.0,0.11631938468409521
0,3.0,0.11370766560137609
0,1.0,0.015056679099421813
1,3.0,0.11387842067140946
0,3.0,0.05628635522907342
0,2.0,0.1369647695790108
0,2.0,0.20562760242739458
0,3.0,0.06356813814077689
1,1.0,0.11792458606281585
1,2.0,0.04437384310393562
0,2.0,0.0550818703757143
0,1.0,0.09670769571823011
0,1.0,0.19582193816482799
0,3.0,0.08460854206768796
0,2.0,0.04740739178280384
0,3.0,0.027121271627818223
1,2.0,0.11340808567922162
0,4.0,0.03883324842283383
0,3.0,0.15377866034079013
1,4.0,0.20082338311050874
1,2.0,0.08728951297146588
1,4.0,0.00415283603518687
0,1.0,0.14952069240759758
0,1.0,0.07047344819893617
0,1.0,0.08690240723932335
0,2.0,0.15307227588052125
1,4.0,0.006097656929144914
0,3.0,0.09945960840415245
1,3.0,0.0005990300827324029
1,3.0,0.11022547233058583
0,2.0,0.1643697223560356
1,1.0,0.14840940297458727
0,3.0,0.13060442992047072
0,3.0,0.04770734243004084
0,3.0,0.08920553566781358
1,4.0,0.14685995850775005
0,2.0,0.0660200501387553
0,4.0,0.13322593546172742
1,2.0,0.20486632638318514
0,3.0,0.19088891909865724
0,2.0,0.05706022652342467
0,3.0,0.21413076539963385
0,1.0,0.010963663324288822
0,2.0,0.13216728045200596
1,1.0,0.02462070649340113
0,1.0,0.04490921574134207
0,1.0,0.21326423522332325
1,2.0,0.17884590199721154
1,3.0,0.016065056595043373
0,4.0,0.14177179807899368
1,1.0,0.02066421926041455
0,1.0,0.08695778829875647
1,3.0,0.04197961787469401
0,3.0,0.1414693130184074
0,1.0,0.07311048123620918
0,1.0,0.09204616045534107
0,1.0,0.0674566144467968
0,3.0,0.007830251117375774
1,1.0,0.21544955509123032
1,3.0,0.07810411531015826
0,1.0,0.12053721136203206
1,4.0,0.06634792723151667
0,3.0,0.06256111382902846
1,2.0,0.144203576833527
1,3.0,0.04673025398306716
0,5.0,0.13862406703799954
1,1.0,0.09273194881157942
0,2.0,0.07379213069452818
0,3.0,0.11743372547584378
0,3.0,0.09172819835393715
0,3.0,0.11075605596029371
0,4.0,0.2162723180055262
0,3.0,0.014688533407049705
0,2.0,0.12061638031369236
1,3.0,0.033579440595273805
1,4.0,0.10960271213431946
1,4.0,0.1047533955204129
0,2.0,0.11332231367213644
0,4.0,0.13322593546172742
1,1.0,0.14900810351956179
0,1.0,0.0530030605144184
0,2.0,0.13657646995616768
0,2.0,0.005904112725453093
0,1.0,0.04642830092186815
1,4.0,0.1235339804918227
0,3.0,0.11970157642835533
1,1.0,0.05501069495479201
0,1.0,0.08477793603864806
1,3.0,0.07477703969579813
0,1.0,0.1866848020374022
1,1.0,0.09440197321816556
0,1.0,0.028314897492279997
1,1.0,0.14498570522537094
0,3.0,0.1732047576255409
1,2.0,0.15013570989133035
0,2.0,0.0300890183270344
1,2.0,0.17624885223993741
1,3.0,0.05699005223798249
0,1.0,0.025746358116690935
0,2.0,0.08352996391566493
1,2.0,0.04740739178280384
1,1.0,0.11506494176753809
1,2.0,0.05321953115838347
0,5.0,0.14810795123457557
0,4.0,0.040099596224593026
0,1.0,0.014780643193572121
0,3.0,0.05030592688895824
1,1.0,0.05372334889928413
0,1.0,0.16873578785945828
0,2.0,0.04551871983458614
0,1.0,0.061138490727186606
0,2.0,0.20589105773174204
0,3.0,0.10465956948042238
1,1.0,0.08668061497042617
0,3.0,0.048603522556843144
1,2.0,0.07116940841534715
1,2.0,0.11527521737617766
1,1.0,0.08483434591730314
1,4.0,0.14925142261568314
0,1.0,0.18924056431018813
1,3.0,0.2114544869409296
0,1.0,0.2088519440007931
0,4.0,0.09706194343027233
1,4.0,0.14702774163604015
0,2.0,0.005516400916400815
0,1.0,0.09156887378061507
1,5.0,0.11514910999034807
0,3.0,0.062223752749861666
0,4.0,0.04695631325889505
1,2.0,0.040020755729653676
0,1.0,0.09563784449590669
1,4.0,0.21175228505242194
0,1.0,0.13112885020773188
0,2.0,0.09351795572795288
1,2.0,0.012089468230367974
1,3.0,0.12105052628266354
0,3.0,0.061070371863058914
0,3.0,0.0361072020115079
1,2.0,0.14338284796186987
1,1.0,0.03316790858107109
0,4.0,0.21016652794643723
1,5.0,0.0327553040920941
0,3.0,0.024794384489639353
0,2.0,0.11970157642835533
0,2.0,0.11767949236693666
0,2.0,0.09538153671341809
0,2.0,0.12315066511856575
1,2.0,0.14434909963060286
0,1.0,0.11796536971611236
0,2.0,0.051915743646367696
0,2.0,0.09685966057541685
0,2.0,0.12261110501933144
0,3.0,0.04267865312498663
1,1.0,0.14660747801913077
0,2.0,0.1971056135328938
0,1.0,0.1476669544279353
1,3.0,0.0148727040506079
0,3.0,0.06516372991552098
1,3.0,0.0650314941169725
1,2.0,0.12241757550630654
0,2.0,0.12049759989684826
0,2.0,0.052133870835621404
0,3.0,0.10189991510217673
1,1.0,0.13884457351893126
0,3.0,0.1198214421610267
0,3.0,0.0793509474826577
0,1.0,0.14329432525794863
0,1.0,0.13199516592686564
1,2.0,0.1220291999723661
1,2.0,0.15108644194589643
0,1.0,0.09283707611649646
0,1.0,0.09831753876813518
0,3.0,0.045138072974555056
1,3.0,0.1294027174642821
1,4.0,0.03217584973673505
0,1.0,0.01941403659993364
1,1.0,0.09491863993114334
1,1.0,0.14290940311141437
0,3.0,0.11881753860563389
1,2.0,0.19685918354312562
1,2.0,0.062291292672213144
0,3.0,0.11167750671002036
1,2.0,0.008213009346169219
1,1.0,0.20977484333047441
0,1.0,0.07186158643374399
1,2.0,0.1393773002036899
0,1.0,0.14849137316622796
0,1.0,0.0885522550299046
1,4.0,0.015240458799671869
1,1.0,0.11990126177513025
0,1.0,0.07072696379460498
0,2.0,0.004738476277949756
1,2.0,0.11250351945153042
0,1.0,0.10347928368591826
0,4.0,0.16820115711776798
0,4.0,0.059494146803257784
0,2.0,0.021551565386479583
0,3.0,0.12922445580315248
0,3.0,0.024881155051830223
1,1.0,0.05769020261013515
1,1.0,0.10295555025191107
0,3.0,0.13741521687806726
1,2.0,0.09481550379300692
0,4.0,0.02348733636348184
0,3.0,0.09246868952295441
0,1.0,0.037956538407014406
0,3.0,0.2090411540796643
1,1.0,0.1309893461221263
0,4.0,0.2150671336963315
0,2.0,0.11877714405322373
0,4.0,0.1383712347937773
0,1.0,0.19093138663905865
0,3.0,0.10720804127355921
